timestamp,q1_going_out,your_gender,how_old_are_you,which_country_do_you_live_in,which_state_province_county_do_you_live_in,x100_grand_bar,anonymous_brown_globs_that_come_in_black_and_orange_wrappers,any_full_sized_candy_bar,black_jacks,bonkers_the_candy,bonkers_the_board_game,bottle_caps,boxo_raisins,broken_glow_stick,butterfinger,cadbury_creme_eggs,candy_corn,candy_that_is_clearly_just_the_stuff_given_out_for_free_at_restaurants,caramellos,cash_or_other_forms_of_legal_tender,chardonnay,chick_o_sticks_we_don_t_know_what_that_is,chiclets,coffee_crisp,creepy_religious_comics_chick_tracts,dental_paraphenalia,dots,dove_bars,fuzzy_peaches,generic_brand_acetaminophen,glow_sticks,goo_goo_clusters,good_n_plenty,gum_from_baseball_cards,gummy_bears_straight_up,hard_candy,healthy_fruit,heath_bar,hersheys_dark_chocolate,hershey_s_milk_chocolate,hersheys_kisses,hugs_actual_physical_hugs,jolly_rancher_bad_flavor,jolly_ranchers_good_flavor,joy_joy_mit_iodine,junior_mints,senior_mints,kale_smoothie,kinder_happy_hippo,kit_kat,laffy_taffy,lemon_heads,licorice_not_black,licorice_yes_black,lindt_truffle,lollipops,mars,mary_janes,maynards,mike_and_ike,milk_duds,milky_way,regular_m_ms,peanut_m_m_s,blue_m_ms,red_m_ms,third_party_m_ms,minibags_of_chips,mint_kisses,mint_juleps,mr_goodbar,necco_wafers,nerds,nestle_crunch,nown_laters,peeps,pencils,person_of_interest_season_3_dvd_box_set_not_including_disc_4_with_hilarious_outtakes,pixy_stix,reese_s_peanut_butter_cups,reeses_pieces,reggie_jackson_bar,rolos,skittles,smarties_american,smarties_commonwealth,snickers,sourpatch_kids_i_e_abominations_of_nature,spotted_dick,starburst,sweet_tarts,swedish_fish,sweetums_a_friend_to_diabetes,tic_tacs,those_odd_marshmallow_circus_peanut_things,three_musketeers,tolberone_something_or_other,trail_mix,twix,vials_of_pure_high_fructose_corn_syrup_for_main_lining_into_your_vein,vicodin,whatchamacallit_bars,white_bread,whole_wheat_anything,york_peppermint_patties,please_list_any_items_not_included_above_that_give_you_joy,please_list_any_items_not_included_above_that_give_you_despair,please_leave_any_witty_snarky_or_thoughtful_remarks_or_comments_regarding_your_choices,guess_the_number_of_mints_in_my_hand,betty_or_veronica,that_dress_that_went_viral_a_few_years_back_when_i_first_saw_it_it_was,what_is_your_favourite_font,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_jk_rowling,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_jj_abrams,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_beyonce,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_bieber,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_kevin_bacon,please_estimate_the_degree_s_of_separation_you_have_from_the_following_celebrities_francis_bacon_1561_1626,which_day_do_you_prefer_friday_or_sunday,do_you_eat_apples_the_correct_way_east_to_west_side_to_side_or_do_you_eat_them_like_a_freak_of_nature_south_to_north_bottom_to_top,when_you_see_the_above_image_of_the_4_different_websites_which_one_would_you_most_likely_check_out_please_be_honest,york_peppermint_patties_ignore
2016-10-27T14:29:17Z,No,Male,49.0,United States,Illinois,JOY,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,MEH,JOY,MEH,JOY,MEH,MEH,MEH,JOY,MEH,MEH,MEH,MEH,JOY,JOY,JOY,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,Milk chocolate covered macadamia nuts,Dixie cup of warm tap water,"This list really could have started and ended with 'Frozen Reeses Peanut Butter Cups""",11.0,Betty,White and gold,"Avenir (today, at least)",3 or higher,2.0,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,"Sliced, dipped in caramel",Science: Latest News and Headlines,NA
2016-10-27T14:30:26Z,Yes,Male,48.0,USA,OR,JOY,MEH,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,NA,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,NA,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,JOY,JOY,NA,DESPAIR,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,NA,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,NA,NA,NA,17.0,Betty,White and gold,holy water,3 or higher,1.0,1.0,1.0,2.0,3 or higher,Friday,I just chomp whichever portion sticks out the most,Science: Latest News and Headlines,NA
2016-10-27T14:38:00Z,No,Male,56.0,USA,California,JOY,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,MEH,JOY,JOY,JOY,DESPAIR,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,Caramel green apple lollipops,Kale,1st costume: Superman in 1964.  Therefore my rankings are superior.,13.0,Veronica,White and gold,Un-comic sans,2.0,3 or higher,3 or higher,3 or higher,2.0,1.0,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:38:23Z,No,Female,32.0,Canada,Ontario,JOY,JOY,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,JOY,Love,Pepperroni,No,0.0,Betty,White and gold,Comic Sans,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,"Actually, that's me.",Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:41:08Z,No,I'd rather not say,50.0,United States,New york  m,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,JOY,JOY,JOY,MEH,JOY,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,MEH,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,Weird japanese candy,Sugar free anything,NA,4.0,Betty,White and gold,NA,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:42:30Z,No,Male,47.0,USA,"NY, KINGS COUNTY (Brooklyn)",JOY,MEH,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,NA,NA,NA,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,JOY,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,DESPAIR,JOY,MEH,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,MEH,JOY,JOY,MEH,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,JOY,JOY,MEH,MEH,JOY,JOY,DESPAIR,JOY,MEH,JOY,JOY,JOY,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,JOY,JOY,MEH,MEH,JOY,"Zoloft, Clark Bar, Fiber Pills","Tooth Brush, Divorce Papers",Since I am an adult I resort to stealing my children's candy when they are asleep even though I can afford to buy my own. Fuck those morons.,4.0,Betty,Blue and black,NA,3 or higher,2.0,1.0,1.0,2.0,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:44:39Z,No,Male,68.0,US,Nebraska,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,JOY,JOY,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,MEH,JOY,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,NA,NA,NA,7.0,Betty,White and gold,Times Roman Italic,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:44:52Z,No,Male,48.0,United States,Minnesota,JOY,MEH,JOY,NA,NA,NA,JOY,MEH,MEH,JOY,MEH,JOY,MEH,JOY,JOY,MEH,MEH,MEH,MEH,MEH,MEH,JOY,JOY,NA,NA,MEH,MEH,JOY,MEH,JOY,JOY,MEH,JOY,JOY,JOY,JOY,MEH,MEH,JOY,NA,JOY,NA,MEH,NA,JOY,MEH,MEH,MEH,JOY,JOY,JOY,MEH,MEH,NA,JOY,JOY,JOY,JOY,MEH,MEH,JOY,NA,JOY,NA,JOY,MEH,JOY,JOY,JOY,MEH,MEH,JOY,JOY,JOY,MEH,MEH,NA,JOY,JOY,JOY,NA,MEH,JOY,MEH,JOY,JOY,MEH,NA,JOY,MEH,JOY,JOY,MEH,JOY,JOY,MEH,JOY,MEH,MEH,MEH,"Cans of pop, Halloween shaped chocolate product",Bit o honey,NA,27.0,NA,White and gold,Copperplate,2.0,2.0,3 or higher,3 or higher,3 or higher,2.0,Sunday,Chopped,Science: Latest News and Headlines,NA
2016-10-27T14:45:54Z,No,Male,59.0,usa,sc,MEH,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,NA,DESPAIR,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,JOY,JOY,MEH,NA,MEH,MEH,MEH,MEH,JOY,MEH,DESPAIR,MEH,JOY,JOY,MEH,MEH,JOY,MEH,MEH,MEH,MEH,MEH,JOY,JOY,MEH,MEH,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,MEH,DESPAIR,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,NA,NA,NA,11.0,Betty,Blue and black,tacoma,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,2.0,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:48:01Z,No,Female,41.0,US,VA,NA,DESPAIR,JOY,NA,NA,NA,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,NA,MEH,NA,DESPAIR,DESPAIR,JOY,MEH,NA,JOY,MEH,DESPAIR,JOY,MEH,JOY,JOY,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,NA,JOY,NA,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,MEH,NA,NA,JOY,JOY,MEH,JOY,JOY,JOY,JOY,NA,MEH,MEH,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,NA,MEH,JOY,JOY,NA,JOY,MEH,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,JOY,NA,MEH,DESPAIR,MEH,MEH,JOY,JOY,NA,NA,MEH,DESPAIR,MEH,JOY,NA,NA,NA,7.0,Veronica,White and gold,Lucida Calligraphy,2.0,3 or higher,1.0,2.0,2.0,3 or higher,Sunday,East to West,YAHOO! Finance.,NA
2016-10-27T14:50:25Z,No,Male,51.0,USA,VA,JOY,DESPAIR,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,MEH,DESPAIR,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,MEH,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,Take 5,Packaged cotton candy,NA,13.0,Betty,White and gold,New Century Schoolbook,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-27T14:53:33Z,No,Male,44.0,USA,Utah,JOY,MEH,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,JOY,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,JOY,JOY,MEH,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,JOY,DESPAIR,MEH,JOY,JOY,MEH,MEH,JOY,MEH,MEH,MEH,JOY,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,O'Henry Bar,NA,NA,13.0,Veronica,White and gold,Comic Sans,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,?,Science: Latest News and Headlines,NA
2016-10-27T14:58:12Z,No,Male,29.0,USA,TX,MEH,DESPAIR,JOY,NA,NA,NA,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,NA,MEH,NA,NA,NA,NA,JOY,DESPAIR,NA,MEH,NA,NA,MEH,NA,NA,DESPAIR,JOY,MEH,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,MEH,NA,JOY,NA,MEH,NA,JOY,MEH,NA,MEH,MEH,NA,JOY,MEH,NA,NA,NA,MEH,MEH,JOY,JOY,JOY,JOY,MEH,MEH,NA,NA,MEH,MEH,MEH,JOY,NA,DESPAIR,DESPAIR,NA,MEH,JOY,JOY,NA,NA,JOY,MEH,NA,JOY,NA,NA,JOY,JOY,MEH,NA,MEH,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,JOY,NA,DESPAIR,MEH,JOY,NA,NA,NA,12.0,Veronica,White and gold,Ariel,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-27T15:05:44Z,No,Male,47.0,USA,IA,JOY,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,MEH,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,MEH,JOY,JOY,MEH,MEH,MEH,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,MEH,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,MEH,NA,NA,NA,4.0,Betty,White and gold,Tiny Hands,3 or higher,3 or higher,3 or higher,3 or higher,2.0,3 or higher,Sunday,cored and sliced- no razor blades!,ESPN,NA
2016-10-27T15:14:24Z,No,Female,32.0,United  States of America,Washington,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,MEH,MEH,JOY,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,MEH,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,JOY,DESPAIR,DESPAIR,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,JOY,MEH,MEH,MEH,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,MEH,JOY,JOY,MEH,MEH,MEH,JOY,DESPAIR,JOY,JOY,MEH,DESPAIR,MEH,MEH,JOY,MEH,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,MEH,MEH,Midnight Milky Way,Werthers,4 cavities in 30 years... Candy is correlation not causation.,12.0,Betty,Blue and black,Comic Sans,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,Inside Out / Wedge Style,Science: Latest News and Headlines,NA
2016-10-27T15:18:31Z,No,Male,41.0,United States,California,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,MEH,JOY,MEH,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,MEH,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,JOY,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,"Abazaba, brite crawlers","Stickers, spider rings",NA,4.0,Betty,White and gold,Arial,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,3 or higher,Friday,East to West,Science: Latest News and Headlines,NA
2016-10-27T15:21:37Z,No,Male,45.0,usa,wa,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,MEH,DESPAIR,MEH,JOY,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,MEH,DESPAIR,JOY,DESPAIR,MEH,JOY,JOY,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,JOY,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,JOY,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,JOY,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,JOY,MEH,MEH,DESPAIR,DESPAIR,MEH,MEH,MEH,JOY,JOY,JOY,DESPAIR,JOY,MEH,MEH,MEH,DESPAIR,DESPAIR,JOY,Fireworks,Scares,NA,4.0,Veronica,White and gold,Valrhona,3 or higher,3 or higher,3 or higher,3 or higher,2.0,3 or higher,Sunday,East to West,Science: Latest News and Headlines,NA
2016-10-27T15:31:50Z,No,I'd rather not say,NA,NA,Massachusetts,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,MEH,DESPAIR,DESPAIR,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,MEH,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,MEH,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,MEH,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,MEH,JOY,JOY,JOY,JOY,JOY,DESPAIR,JOY,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,NA,DESPAIR,DESPAIR,JOY,MEH,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,DESPAIR,JOY,DESPAIR,DESPAIR,JOY,DESPAIR,JOY,JOY,DESPAIR,DESPAIR,MEH,AA batteries,A stern lecture,NA,5.0,Betty,Blue and black,Helvetica,2.0,3 or higher,3 or higher,3 or higher,"Actually, that's me.",3 or higher,Friday,Sliced dipped in maple cream,ESPN,NA
2016-10-27T15:40:35Z,No,Male,46.0,USA,New York,JOY,NA,JOY,NA,NA,NA,NA,MEH,DESPAIR,JOY,JOY,MEH,DESPAIR,NA,JOY,JOY,NA,MEH,NA,DESPAIR,DESPAIR,DESPAIR,JOY,NA,MEH,JOY,NA,JOY,DESPAIR,JOY,DESPAIR,JOY,JOY,JOY,MEH,JOY,JOY,MEH,JOY,NA,JOY,NA,DESPAIR,NA,JOY,MEH,MEH,JOY,DESPAIR,JOY,DESPAIR,JOY,MEH,NA,DESPAIR,JOY,JOY,JOY,JOY,NA,NA,NA,DESPAIR,JOY,JOY,JOY,MEH,MEH,JOY,JOY,MEH,DESPAIR,DESPAIR,MEH,JOY,JOY,NA,JOY,JOY,MEH,JOY,JOY,MEH,DESPAIR,JOY,JOY,JOY,NA,MEH,DESPAIR,JOY,JOY,JOY,JOY,DESPAIR,JOY,JOY,DESPAIR,MEH,JOY,Droste Pastilles,BBQ flavored anything that isn't actual flesh,NA,4.0,Veronica,White and gold,IMPACT,3 or higher,3 or higher,2.0,3 or higher,3 or higher,3 or higher,Friday,"I own a knife, you savage.  I also have one of those slicey things.",Science: Latest News and Headlines,NA
